Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
16382.2,111000,-6150,35,322,4619,3
7301.22,4135.2,-2289.16,71,101,249,4
9828.56,46654,-6641,83,200,2457,1
14036.5,61957,-5160,29,271,2753,1
5799.64,6021,-1036,16,109,396,1
11455.5,53824.5,-4424.8,111,209,2534,4
4014.37,1930.39,-1080.62,6,63,166,3
12770.9,74941,-6169,26,230,3288,1
9903.16,26128.4,-3381.03,25,174,1415,4
3778.36,2172.43,-569.854,6,43,161,5
9690.28,26167.5,-3371.53,26,174,1415,3
24483.7,316185,-11000,87,540,8870,3
23498.1,279738,-9723.86,79,468,9276,5
22777,246796,-12500,102,537,8350,3
10057.2,35097.8,-4453.96,128,208,1691,4
9762.95,64812,-5319,33,220,3203,1
14703.1,93227,-5737,47,311,3802,1
10298.1,14995,-2608,40,155,659,1
13449.5,51665,-5616,57,269,2331,1
11640.5,113778,-2550,48,235,4905,3
6346.31,7265,-1560.89,45,93,545,4
16277.3,95702,-5959,94,339,3545,1
14620,54731.8,-4580,37,215,2188,3
5224.19,4213.57,-1430,19,88,292,2
7569.59,5681.01,-1950,16,79,292,2
14769.1,80786.9,-158,68,223,2059,2
8930,13687.2,-2831.94,13,148,729,4
8586.58,12186.9,-2460.86,80,128,693,2
2564.74,56.9828,-274,8,33,5,5
12401.4,34205.8,-2890,32,234,1581,2
17996.5,216679,-9942,51,443,8095,1
5538.68,4403.08,104,20,85,343,2
8635.73,12035.6,-2763.36,90,136,619,3
5854.07,7647.96,-1876.87,72,104,457,2
19159.6,284877,-10395.4,47,420,9137,1
17238.6,76475,-9840,47,358,3140,1
4676.94,3134.08,-1231.79,36,71,249,3
7863.57,10072.7,-2383.11,29,123,621,5
9190.58,26667,-2992.87,103,158,1403,4
16028.8,329302,-8654,286,376,11715,1
25789.4,478595,-10800,46,483,15505,3
6310.09,5432.27,-2380,16,79,292,2
9194.44,27389,-6811,66,180,1470,1
13729.5,141050,-5460,51,315,5844,3
9238.3,17159.8,-4158.26,33,183,931,5
10576.1,27190.5,-4215.57,58,214,1469,3
5645.07,4440.02,-1260,21,88,292,3
11828.2,87597.7,-2880,18,220,3450,4
18496,202985,-6630,57,390,7459,5
11468.3,50121.3,-4470,24,216,2677,3
18414.3,160313,-9330,93,388,6290,3
13871.1,131378,-4492,82,306,5630,1
9224.95,26808.7,-2260,22,166,1414,5
10478.7,10324.4,-1800,37,154,587,3
9505.23,30807.8,-3166.37,101,171,1747,5
6525.98,13260.1,-1585.51,18,96,804,2
7309.67,13947.7,-2408.7,85,120,809,3
9175.55,14126.5,-2659.8,31,148,729,4
7584,15742,-2692.12,75,134,970,4
5849.32,4670,-2029,46,95,344,1
12034.6,71128.3,-5670.52,49,262,3211,5
10977.3,51467.8,-4529.53,116,209,2534,5
9172.77,25382.2,-725,16,166,1111,3
10181.9,34842.3,-4392.43,119,208,1691,4
8996.73,12292.3,-2456.06,77,128,693,3
29136.3,1193400,-18455,169,735,33060,1
13708.3,142243,-6245.81,160,308,6057,3
10012,17688,-3304,77,159,1015,1
9905.88,27555.1,-2900,34,194,1521,4
5818.73,10356,-2116,9,96,648,1
12758.8,73387.5,-5070,19,249,3630,2
2304.81,61.598,-319,92,33,5,2
9533.46,32858.4,-3427.32,93,176,1922,4
9660.23,21294.6,-3293.43,86,163,1162,4
5486.9,4366.86,-1050,16,85,343,5
2202.39,51.5656,-511,6,33,5,5
6068.44,11400.5,-1908.81,19,102,764,4
9534.15,17285.6,-3999.56,35,183,931,5
13257.6,50759.2,-4010,40,234,2464,3
11214.7,81200,-7183,140,253,3970,1
7552.65,15517.5,-2772.46,77,134,970,3
10462.4,37755.3,-4253.99,133,205,1751,2
5765.27,7619.58,-1876.75,72,104,457,2
13693.2,45616.8,-2480,42,234,1581,2
11267.1,69121.9,-5231.03,147,247,3373,5
5342.4,5367,-1317,17,89,372,1
6117.85,7290.48,-1625.8,48,93,545,2
14785.3,141827,-4330,60,315,5844,4
9615.67,16966.6,-3892.1,80,172,973,3
13754.9,62008.1,-4360,31,247,2754,3
2617.76,52.6901,-456,96,33,5,3
14337.1,50216,-3650,39,234,2464,4
16312.6,115767,-4260,55,271,4426,2
9745.18,10186.1,-2350,36,154,587,2
6574.01,4066.81,-1917.77,50,101,270,5
8013.7,8475,-5110,17,135,546,1
10191.9,35308.3,-4340.29,123,208,1691,4
7787.54,11619.3,-2532.49,75,128,693,2
13092.1,94861,-3329,217,164,1746,1
11673.8,57664.7,-3704.03,100,217,2904,2
3879.76,1442.88,-971.914,41,52,133,2
11047.1,39556.8,-3866.13,28,193,2118,4
7385.12,9344.92,-3202.51,18,138,554,2
15076.9,170106,-3700,79,403,6746,3
12421.8,43099,-5162,46,252,2192,1
23845.4,548665,-11624,106,517,17885,1
9574.37,39474.2,-3010,15,196,1885,3
9127.94,28588,-3448.07,36,179,1626,5
6019.6,10276.8,-4030,19,109,689,3
8613.47,10864.7,-3101.15,40,156,654,4
15865.9,160387,-10815,299,381,6749,1
22791.8,277980,-9789.79,62,468,9276,5
17586.7,153978,-10400,78,449,5537,2
12895,59376,-6706,42,281,2541,1
12211.9,88949.2,-3330,28,220,3450,4
14512,51853.4,-3287.36,58,288,2334,5
11785.6,39483.3,-3964.38,114,205,1751,4
8325.08,25515.6,-3269.9,31,157,1519,3
5310.76,4004.41,-1553.69,123,88,318,3
15356.8,60277,-5591,42,280,2678,1
8211.88,29685,-3146,93,158,1745,1
7692.12,12790.2,-2814.45,15,132,806,4
9005.78,28669.5,-3377.51,31,179,1626,4
7396.99,12483.3,-2919.02,15,132,806,4
10839.8,26663,-4142.87,43,214,1469,4
8037.22,10280.1,-2346.36,28,123,621,4
16893.7,110989,-5480,32,322,4619,3
20679.4,244912,-13000,90,540,8870,3
8796.78,13457.1,-2942.57,23,148,729,4
8270.07,20676,-3630,30,142,1256,1
11679.1,31376.3,-1830,38,166,1414,4
14205.3,144534,-6051.98,155,308,6057,4
11587.3,52735.4,-4530,21,216,2677,3
4917.2,2875.17,-1255.9,49,67,224,3
9758.86,36201.5,-3730,44,196,1997,5
8343.2,12131.3,-2578.37,86,128,693,2
20169.4,250973,-5164,47,403,8860,1
12047.6,61186.5,-5360,38,247,2754,3
12233.2,53072.3,-4233.62,97,209,2534,5
5150.44,4211.54,-856,14,79,317,2
17823.4,160233,-8360,80,388,6290,4
21592.2,410271,-10500,61,473,14125,2
12282,67246,-4383,63,249,2903,1
10667.2,21020,-2927,25,163,521,1
10246.7,27628.7,-2190,20,194,1521,4
10529.1,16657,-4065,19,174,807,1
6629.8,8690,-2010,14,122,519,1
18477.8,159937,-9580,80,388,6290,3
18881.2,339889,-10500,86,462,11563,4
6321.79,10338.7,-3360,15,109,689,3
4763.5,4001.96,-1630,10,79,317,2
15660.2,114991,-4750,56,271,4426,3
12576.2,153009,-8140,33,289,6402,1
15107.8,60202.7,-6476.76,148,305,2610,3
10088.7,41298.7,-2440,13,196,1885,3
9649.92,25021.7,-1780,16,166,1111,3
14193.6,52252.6,-3030,34,234,2464,3
7486.88,4200.06,-2226.25,69,101,249,4
12232,100285,-6058,48,278,4429,1
26050.3,260411,-6200,95,537,8350,4
11533.9,115580,-3490,48,235,4905,3
14822.6,54955,-5350,35,215,2188,3
6456.81,13109.5,-1599.9,21,96,804,2
4894.13,2803.59,-1193.65,38,67,224,3
12477.3,92280,-6221,39,235,3787,1
7059.76,5709.92,-1590,16,79,292,2
9653.03,26504.8,-3017.24,42,157,1519,4
9489.29,33602.2,-3400.28,94,176,1922,4
13494.1,90494.4,-5730,44,254,3885,3
14818,140340,-4060,49,315,5844,4
13061.9,51693.8,-2400,32,223,2059,3
13916.3,115655,-7036,58,292,5213,1
9589.8,51696.7,-2630,24,188,2599,3
6669.98,4859.02,-2140,15,79,292,2
16394.2,61243,-6390,61,315,2536,1
7769.51,5194.65,-1450,26,86,205,2
15641.7,115213,-4430,54,271,4426,2
22642.9,261784,21400,80,540,8870,3
3933.34,2176.63,-1182.1,20,54,165,5
13064.4,72634,-5462.11,34,262,3211,5
11157.9,39520,-6475,56,214,1931,1
11208.8,37485.3,-3744.35,111,205,1751,3
12583.2,73818.7,-4090,22,249,3630,2
8717.67,16840,-2709.28,73,142,844,4
5711.96,7150.6,-1624.53,50,93,545,4
22770,281623,-9606.91,61,468,9276,5
6198.64,5226.61,-2160,7,79,292,2
18152.1,205001,-6708,61,408,8084,1
4374.86,3051.46,-1383.64,41,71,249,1
12998.8,44231,-3698,128,225,1642,1
13504.1,49511.5,-5520,19,215,2188,3
7731.19,12852.4,-2817.36,15,132,806,4
11510.2,26369.1,-1420,29,166,1111,3
8525.47,17233.1,-4108.6,79,172,973,4
8577.57,16383,-2204,24,154,891,1
4628.89,2932.95,-1230.71,32,71,249,3
2469,57.44,-516,13,33,5,5
8857.2,20540.3,-3485.05,93,163,1162,4
14189,101532,-5782.21,146,281,4061,5
22022.3,410753,-9200,62,473,14125,2
16592.4,117701,-4610,69,271,4426,4
15702.8,115053,-4570,70,271,4426,3
8800.07,27399,-4663,63,153,1359,1
3787.18,2218.62,-565.729,8,43,161,5
5297.91,4283.81,-1210,12,79,317,3
8703.2,11972.4,-2506.61,86,128,693,2
8619.61,13474.1,-2538.64,18,132,806,4
10393.4,58694.4,-155.558,93,217,2904,3
6785.46,4835.43,-1965.81,38,107,346,4
9273.11,27343.8,-2160,27,194,1521,4
12939.8,42689,-7420,155,264,1873,1
9097.6,12074.9,-2578.49,78,136,619,4
7647.12,21574,-5327,29,128,1065,1
6980.57,4036.99,-2353.9,71,101,249,4
9737.31,49720.4,-6830,32,216,2677,4
15539.2,85623.6,-2510,55,223,2059,3
9524.91,51460.2,-2730,31,188,2599,3
5223.9,1768.28,-1405.43,10,76,147,5
21479.5,202134,-7750,45,390,7459,5
8668.68,28899.3,-3460.43,38,179,1626,5
10218.7,110248,-2250,41,235,4905,4
13288.9,61873.6,-5940,30,247,2754,3
5094.89,3483.59,-847.171,48,51,132,2
5243.31,4384.34,-1380,17,88,292,2
16756.8,137509,-6183,102,356,4919,1
11427.1,87581.9,-3320,28,220,3450,4
13956.2,107938,-5190,53,271,4426,5
24208.2,276714,-10400,101,537,8350,3
3532.39,1896,-744,9,59,168,1
13594.2,138535,-5580,44,315,5844,2
10753.4,37959,-4306.08,117,205,1751,2
11862.1,40793.3,-3852.12,109,205,1751,4
6252.59,7446.61,-1609.68,47,93,545,3
5349.45,4449.94,-1070,16,88,292,2
13727.9,47501.2,-5812.41,69,273,2061,4
4880,4281.29,-1291.31,23,72,340,4
10263.1,37871.3,-4219.78,131,205,1751,2
13188.5,51217,-4070,31,234,2464,2
11380.7,38544.4,-2350,34,166,1414,3
5735.35,7145.14,-1667.79,53,93,545,4
9509.71,39254.3,-2650,19,196,1885,3
9139.11,32439,-2902,64,175,1688,1
3603.76,2018.94,-598.096,7,43,161,5
7400.88,6831.39,-1370,15,119,395,4
5074.36,1574.45,-684.951,10,76,147,4
9455.35,11327.4,-2635.85,81,139,587,5
12909,72500.6,-5370.85,47,262,3211,5
19595.7,179419,-6990,56,403,6746,3
11602.1,37590,-3729.35,112,205,1751,3
5521.12,2659.98,-321,45,53,133,4
7208.74,7229.19,-2010,162,109,486,4
5146.5,3381.68,-809.186,50,51,132,2
6675.97,10366.7,-3270,15,109,689,3
7829.22,6929.19,-1780,18,119,395,5
3912.54,2146.44,-1159.61,20,54,165,2
11676.2,136734,-6461,35,271,5516,1
10845.2,54332.3,-2040,29,188,2599,4
22413.5,515831,-11523.6,141,540,18067,4
9442.43,27729.3,-3120,22,166,1414,3
9108.83,20572.2,-3418.1,93,163,1162,5
5869.66,5514,-2186,13,87,341,1
24311.6,476713,-7720,49,483,15505,3
15315.6,167383,-9745,79,387,6747,1
4964.36,2787.6,-1233.2,53,67,224,2
12202.2,41137,-6143,36,216,1754,1
14780.4,78131.5,-7189.31,69,320,3466,4
19098.5,269466,-10881,66,424,9135,1
5856.71,4708.06,-1500,21,85,343,5
13567,56851.6,-3260,62,224,2192,3
11091.7,113583,-4690,42,235,4905,2
19836.2,291612,-8448,32,390,8600,1
16655.6,161428,-7639.61,81,352,6744,2
16423.9,110456,-6500,34,322,4619,4
3840.31,1443.65,-1014.91,42,52,133,2
5625.71,7587.48,-1889.99,73,104,457,2
9846.62,27157.5,-2759.36,99,158,1403,5
18732.7,160322,-9120,94,388,6290,3
18909,251775,-12900,76,540,8870,3
6297.16,5591,-2998,22,103,399,1
7019.13,13805.5,-2470.61,90,120,809,3
12469,29181,-5754,22,210,1259,1
18002.2,290568,-10453,71,466,10102,1
8930.74,25206.3,-3118.67,37,157,1519,3
3778.28,2128.17,-1068.91,23,54,165,2
7225.72,9539.3,-2508.5,21,123,621,3
10955.7,113262,-4060,45,235,4905,2
5033.75,4258.03,-1690,11,79,317,2
13836.4,95005.3,-5649.94,49,294,4249,5
8407.51,12154.8,-2652.28,83,136,619,3
9852.21,37903,-3665,151,195,2118,1
15265.9,158138,-11011,68,353,6857,1
12552.6,73332,9640,20,249,3630,2
6792.68,7225.98,-1350,162,109,486,4
5571.4,7105,-3007,31,101,486,1
13997.2,91781.1,-5640,65,254,3885,4
9946.06,30222,-3116.29,117,171,1747,5
5947.98,6959.33,-1625.77,45,93,545,4
13112.7,51846.3,-2710,41,234,2464,3
2328.21,50.0289,-343,12,33,5,5
9386.98,7653,-2669,29,128,426,1
5537.97,4912,-2938,6,91,343,1
11572.8,115876,-4500,46,235,4905,2
13745.6,49955,-6365,42,260,2196,1
15702.5,111841,-7860,46,322,4619,5
7473.95,15725.5,-2665.43,67,134,970,3
5889.74,5019.13,-1840,8,79,292,3
4206.23,1933.1,-1062.75,7,63,166,3
9933.45,27235.2,-3330.57,18,174,1415,4
17743.1,163185,-7395.97,73,352,6744,2
5661.36,7625.5,-1873.76,76,104,457,2
13337.4,46970.3,-5838.65,63,273,2061,3
4561.7,4068.43,-1369.48,11,72,340,4
12780.4,79834.2,-6010,70,272,3539,3
5660.8,7645.54,-1879.64,73,104,457,2
17710.7,178773,-6710,64,403,6746,3
5408.41,1708,-3040,21,96,134,1
8856.92,25521.3,-2500,43,156,1364,5
8912.02,13709.9,-2878.91,16,148,729,5
3908.37,1455.87,-1014.92,41,52,133,2
11892.3,53567.4,-4297.2,94,209,2534,5
5887.27,6285,-1923,27,92,426,1
12832.6,74197.8,-4450,23,249,3630,2
13906.4,85748,-7038,57,291,3629,1
16748.3,185838,-7232,176,379,5975,1
7766.89,9376.97,-3018.58,101,130,490,2
4763.53,4049.31,-729,17,79,317,3
11321.1,85817.3,-3910,20,220,3450,3
2510.54,51.4662,-491,96,33,5,4
11814.6,50759.9,-5970,41,234,2464,2
9527.82,25791.3,-3365.38,29,174,1415,4
2586.38,47.7134,-336,6,33,5,5
12848.3,39515.2,-2360,51,234,1581,3
19374,165100,-4061.46,89,352,6744,3
13548.2,53197.7,-5874.52,57,288,2334,5
6747.84,10371.4,-3350,15,109,689,3
17752.5,139747,-9680,70,449,5537,2
14771.1,142495,-3880,46,315,5844,3
20349.7,169656,-8002,200,396,4534,1
4818.35,5866.36,-1833.48,36,92,459,5
7622.18,7674.75,-958,138,109,486,5
9785.39,24307.5,-851,15,166,1111,2
3733.48,2110.56,-583.344,3,43,161,5
2501.63,51.298,-547,6,33,5,5
6885.38,13281.1,-1499.92,18,96,804,2
24336.3,462358,-11600,58,483,15505,4
22162.3,409583,-8120,61,473,14125,2
6410,7458.94,-1624.6,49,93,545,3
7511.96,7494.53,-1470,160,109,486,5
9819.46,38167.9,-3679.44,43,180,2054,5
4129.81,1492.19,-912.225,41,52,133,2
7776.13,9537.15,-2798.49,38,138,554,4
10779.2,55545,-7223,40,246,2466,1
3772.23,1455.05,-956.678,38,52,133,2
9777.45,17745,-4291,60,166,980,1
9866.2,25190.3,-1600,20,166,1111,4
13771.1,143816,-5771.46,160,308,6057,3
13734.2,52247.3,-4630,57,234,2464,4
8937.8,13140.5,-2509.12,16,132,806,4
13007.4,78731,-5380,45,272,3539,3
6911.97,5303.66,-2125.13,55,107,346,3
11309.5,18225.4,-611.61,62,172,973,4
8073.11,12853.2,-2730.2,15,132,806,4
11360.1,115157,-3620,47,235,4905,2
3106.18,1201.33,-680.009,32,40,100,2
11544.4,114234,-2220,47,235,4905,3
15970.8,186170,-8294,47,340,7696,1
22332.8,255553,-11700,76,540,8870,3
8721.22,12348.3,-2615.61,83,136,619,3
26076.9,491957,-11860,167,555,12044,1
7813.38,9183.57,-1000,24,102,516,5
14113.6,127942,-9775,191,300,5011,1
14679.6,112509,-9020,64,330,4528,1
7143.43,17970,-3996,2,110,806,1
10746.7,43935,-4229,107,213,2190,1
9453.26,37938.9,-3672.28,50,180,2054,4
5167,4243.83,-1550,19,88,292,2
4804.99,912,-1492,5,66,64,1
18511.2,159861,-10200,84,388,6290,3
2487.61,57.2156,-360,96,33,5,4
18209.8,150078,-9480,72,449,5537,2
4840.05,2845.81,-1257.3,45,67,224,5
9204.71,28023.9,-2310,30,156,1364,5
11397.3,27838,-2172,29,179,1262,1
17483.2,161165,-12100,74,388,6290,4
5892.02,11041.3,-1896.96,25,102,764,4
11468.8,87113.2,-2090,28,220,3450,4
16676.4,200707,-9020,42,390,7459,4
10054.1,49995.6,-5540,29,216,2677,4
7211.53,15929,-768,24,132,936,1
10603.5,28639,-3634,20,159,1019,1
7773.09,4705.26,-2685.54,37,131,271,5
15203,141415,-3320,56,315,5844,3
18484.8,160373,-8950,207,388,6290,4
22960.8,520094,-10917.7,130,540,18067,4
21799.5,380879,-10542,136,500,12495,1
10108.6,26247.4,-3302.05,26,174,1415,4
15010.9,96500.5,-5629.21,42,294,4249,4
2530.64,51.5672,-755,8,33,5,5
11255.8,58260,-9073,35,257,2530,1
11857.1,38730.2,-3790,25,234,1581,2
7059.09,13613.9,-1470.78,17,96,804,2
11539.6,114305,-3380,47,235,4905,3
23276.5,520974,-11561.9,129,540,18067,4
7477.83,4889.23,-1960,19,86,205,4
14716.5,58843.8,-5400,34,215,2188,3
8696,16611.6,-2779.04,85,142,844,3
10809.2,51727,-6057,17,236,2608,1
8952.53,20263.2,-3556.39,79,163,1162,2
14192.3,92908.9,-4560,53,254,3885,3
5537.33,8946,-2618,40,102,689,1
5805.36,11283.7,-1908.66,17,102,764,4
6847.7,7074,-1933,18,110,455,1
8594.92,26719.7,-2420,26,156,1364,3
5633.63,3380.62,-2660,16,86,205,4
30240.5,543358,-14115,114,708,16061,1
7798.77,25230.3,-3000,35,166,1414,4
12843.2,60525,-4570,25,247,2754,3
17970.8,212784,-10014,78,442,8093,1
11290.4,68947.8,-5148.36,147,247,3373,5
15057.5,85240,-7338,65,328,3464,1
12236.5,133472,-6364,46,254,5416,1
13876.7,48849.3,-3010,71,223,2059,3
5110.65,4062.32,-1279.76,9,72,340,4
24089.1,262192,-12000,87,540,8870,4
11068.7,90464,-6830,48,254,3885,4
12399.1,73888.6,-4310,19,249,3630,2
9260.57,29886.5,-3293.33,120,171,1747,4
25328.7,472677,-10300,53,483,15505,3
13588.5,66781.4,-3460,50,224,2192,4
13740,111610,-5020,57,271,4426,4
13652,165927,-7525,76,321,7208,1
8931.11,20159,-3134,25,141,1210,1
14272.7,57841,-5890,24,215,2188,3
10913.9,27254.5,-4251.21,50,214,1469,3
11539,87327.7,-2200,20,220,3450,4
10585.2,51620.8,-4370,66,224,2192,2
10176.7,10605.4,-2010,33,154,587,3
4161.39,2195.09,-885.35,29,54,165,2
5864.46,7671.02,-1833.55,76,104,457,2
5824.42,7636.09,-1817.4,76,104,457,2
9229.76,16607.9,-4010.95,86,172,973,5
7798.91,16065,-2579.36,67,134,970,5
10847.9,65821,-3592,33,223,2535,1
10433.6,23629.9,-991,26,166,1111,3
2283.51,53.3437,-464,96,33,5,3
6750.4,13642,-1572.7,15,96,804,5
5259.12,4404,-1840,21,85,343,5
15031.8,95068,-4240,70,254,3885,5
10572.3,64547,-6935,34,243,3052,1
27131.4,459698,-14239,226,524,13149,1
10359.2,26639.2,-3285.65,27,174,1415,4
24622,528308,-11644,163,615,17503,1
5811.22,4132.52,-1498.95,121,88,318,2
5689.28,4043.64,-2240,14,86,205,3
18617.2,200155,-7116,90,444,6644,1
9827.15,26209,-3364.66,32,174,1415,3
10764.2,17280.6,-3529.83,68,172,973,4
4175.36,1926.76,-1018.22,14,63,166,4
6779.08,12811.6,-1540.87,31,96,804,5
24522.3,471624,-12600,45,483,15505,3
9621.07,39542.4,-3060,15,196,1885,3
13666,92319.6,-6620,54,254,3885,4
21574.7,178020,-5070,97,449,5537,2
10072.6,18386,-3683,22,175,1020,1
19468.9,344844,-11200,98,462,11563,5
8309.08,16923.2,-2905.43,76,142,844,3
14136.1,49985,-7186,119,254,2066,1
8678.42,25827.7,-2420,28,156,1364,3
9999.91,12377.3,-2165.91,83,136,619,5
9272.69,40062.5,-3036.1,102,159,2181,5
15761.9,115343,-5570,49,271,4426,3
7074.31,5575.89,-2302.63,69,107,346,5
24738.1,404324,-10599,133,523,11432,1
7654.51,17279,-2452,21,146,1020,1
5075.35,5590,-90,9,80,399,1
12115.8,69165.3,-4883.11,131,247,3373,4
11709.7,54376.9,-4344.76,100,209,2534,5
20669.6,294545,-11767,124,534,10401,1
16683.3,110838,-5270,34,322,4619,4
7016.59,13834.1,-2426.1,99,120,809,3
5199.15,2975.81,-1212.7,33,77,205,3
15570.6,116371,-4880,51,271,4426,3
12159.3,50684.5,-6420,38,234,2464,2
25119,289032,-11000,103,537,8350,4
5691.27,7615.24,-1820.93,75,104,457,2
12196.2,47005,-5110,34,216,2324,1
14624.3,140242,-5570,47,315,5844,2
9530.12,39866.8,-2900,11,196,1885,3
23265.1,517435,-11483.5,113,540,18067,4
8516.64,9733.99,-2838.87,19,138,554,4
11336,34040.4,-3300,53,234,1581,2
13805.3,51972.9,-5675.93,73,288,2334,5
13734.9,219648,-6746,241,360,8602,1
11473.3,69099.5,-5224.18,148,247,3373,5
9624.31,17648.6,-3778.78,72,172,973,3
22832.4,242950,2380,71,537,8350,3
11122.9,27392,-4897,47,225,1268,1
4749.81,4297.99,-878,11,79,317,2
9636.32,36224.5,-3530,43,196,1997,5
7842.73,9408.61,-3002.59,98,130,490,2
9541.14,47593,-5322,285,191,2527,1
22761.5,520332,-11728.7,141,540,18067,4
13112.5,52075.4,-5020,22,215,2188,3
20942,410464,-8880,63,473,14125,2
5541.26,4397.6,-863,12,88,292,5
8620.28,24949.9,-3198.06,35,157,1519,3
10572.3,50594.6,-2940,30,216,2677,4
18927.5,178766,-4790,70,403,6746,4
11124.5,85963.5,-2890,37,220,3450,4
8555.68,29998.4,-2102.77,26,132,1513,4
4361.89,1984.36,-1040.23,5,63,166,3
4839.23,2999.9,-1215.28,44,67,224,3
4898.24,4237.98,-1299.76,22,72,340,4
11103.4,38392,-7588,67,231,1695,1
16343.5,116290,-4220,55,271,4426,3
4282.38,4074.19,-1540,11,79,317,2
6706.93,10399.1,-2760,17,109,689,3
13115.4,132299,-6448,49,311,5320,1
35558.1,767330,-12671,155,679,16966,1
29510.1,503334,-20413,446,714,13658,1
5268.54,4271.53,-1370,8,79,317,2
17533.3,145248,-5170,94,449,5537,2
8501.98,28167.8,-2590,32,156,1364,4
7368.06,9260.59,-3179.46,14,138,554,2
8320.33,28099.2,-2862.24,82,156,1521,4
4319.06,2242.52,-1004.3,22,54,165,2
2561.42,60.1407,-568,6,33,5,3
9432.72,37420.4,-3575.45,45,180,2054,5
4755.59,2812.07,-1175.02,37,67,224,5
5533.08,8676.73,-1712.58,46,93,577,1
9189.21,24662.4,-2880.08,26,143,1017,1
5863.78,7857.72,-1623.28,42,93,545,4
15423.7,147390,-6757,85,306,5840,1
9732.08,26278.9,-3361.55,22,174,1415,4
9212.04,20353,-5027,14,179,1116,1
5898.7,10981.1,-1789.77,32,102,764,4
11009.2,70030.3,-5371.72,147,247,3373,5
8186.77,11990.8,-2554.03,82,128,693,3
10591.3,25737.6,-1900,29,166,1111,3
19577.4,183949,-6240,79,403,6746,5
13410.6,69085.2,-892.774,92,247,3373,2
12612.8,92789.4,-4230,62,254,3885,3
5451.05,4607.35,-1430,14,79,317,5
11205.1,33996.2,-1290,37,166,1414,3
11744.2,70298.2,-5659.31,35,262,3211,5
3822.62,1449.95,-993.86,42,52,133,2
13204.5,142276,-8216,144,322,5630,1
13657.3,52926.9,-5903.44,56,288,2334,5
11019.5,86442.7,-3940,20,220,3450,3
7692.86,15665,-2704.13,78,134,970,4
19296.1,161264,-9590,71,388,6290,3
3836.14,2206.69,-568.651,5,43,161,5
11197.9,78141.2,-8060,39,272,3539,3
6411.5,7269.42,-1544.76,45,93,545,4
9837.17,12406.4,-2527.4,70,136,619,4
13043.8,79949.3,-5630,59,272,3539,4
6748.28,10381.8,-2620,13,109,689,3
4085.38,2169.89,-1068.1,20,54,165,2
22655.2,410843,-9430,60,473,14125,4
8633.64,4931.63,-2580.36,36,131,271,5
7655.41,10205,-3969,17,137,621,1
29123.9,469993,-13877,340,680,14154,1
15543.4,114598,-5170,57,271,4426,3
15422.8,150347,-8133,197,368,5644,1
13338.6,75467.9,-4190,43,264,3217,3
5192.11,8188,-1207,12,71,515,1
10866.4,66003,-6610,46,228,2966,1
13720.3,141887,-5280,41,315,5844,3
8708.69,28065,-4055,11,166,1523,1
7247.4,14640.3,-2669.29,62,134,970,3
19755.8,409617,-11600,63,473,14125,2
7842.01,12857.4,-2806.85,15,132,806,4
5140.89,2913.35,-1221.24,46,67,224,2
2514.95,53.0404,-402,6,33,5,3
23052.5,279140,-9130.5,78,468,9276,5
17616.2,162451,-7328.68,68,352,6744,2
22707.4,466536,-12600,46,483,15505,3
9223.18,20802.4,-3501.89,88,163,1162,4
8874.23,13856.5,-2935.83,21,148,729,4
6397.89,4986,-968,6,102,270,1
9844.78,36353.2,-4610,43,196,1997,5
7455.22,26676.7,-2640.25,59,156,1521,4
9610.38,51687.8,-2830,30,188,2599,3
11552.7,47425,-6570,33,215,2188,3
12227.4,48080,-3344,37,250,2256,1
25836.5,496778,-16870,136,640,16053,1
8115.12,4711.77,-2672.13,28,131,271,5
6703.58,5142.7,-2139.09,63,107,346,4
17177.5,193957,-8540,51,390,7459,4
14558.2,51248.1,-3170,36,234,2464,3
12771.1,114015,-2810,43,235,4905,3
11951.2,37227,-5996,16,248,1934,1
9384.6,23041.1,-3824.13,31,176,1313,5
12232,83120,-7431,41,332,3638,1
17682.4,174076,6300,66,403,6746,3
7543.03,12803.4,-2843.64,17,132,806,4
14307.8,122973,-7655,65,284,4913,1
22555.7,516177,-11510.9,144,540,18067,4
3965.91,2178.48,-1119.53,20,54,165,2
9278.44,20270.1,-3461.85,75,163,1162,2
8925.58,12115.7,-2500.58,90,136,619,3
17363.7,164100,-7390.81,78,352,6744,2
2450.42,52.8183,-437,8,33,5,5
8862.77,51687.9,-3260,19,188,2599,3
12137,91674.1,-4580,61,254,3885,4
10527.8,51732.6,-5072.49,122,209,2534,1
9404.98,25456,-3827,32,223,1317,1
20451.7,198591,-4590,79,403,6746,3
5543.24,1838,-1423,6,81,147,1
8830.42,19427,-3188,47,121,846,1
9776.75,29990.8,-829,30,156,1364,5
2891.55,53.6969,-267,8,33,5,5
11057.2,50956.3,-4663.92,101,209,2534,4
7852.58,12821.4,-2740.94,15,132,806,4
4765.08,2939.87,-1256.89,45,67,224,3
22445.4,515158,-12232.6,143,540,18067,4
9635.05,26232.9,-3333.84,28,174,1415,3
11229.1,68774.8,-5111.68,147,247,3373,5
11228.1,39478.3,-3554.67,37,193,2118,5
4901.94,4386.45,-1343.17,21,72,340,3
15109.1,79494.5,-6600.42,109,320,3466,5
23194.3,515803,-11432.9,130,540,18067,4
20262,259979,-10500,70,540,8870,4
